@relation compact_wind_onshore

@attribute date numeric
@attribute hour numeric
@attribute dayiness numeric
@attribute mean_TU_0 numeric
@attribute mean_TU_1 numeric
@attribute mean_N_0 numeric
@attribute mean_RR_0 numeric
@attribute mean_RR_1 numeric
@attribute mean_SD_0 numeric
@attribute mean_VV_0 numeric
@attribute mean_FF_0 numeric
@attribute mean_FF_1 numeric
@attribute wind_onshore numeric

@data
20220907,16,0.5,23.173248,56.99359,6.773333,0.045098,0.150327,29.04,55036.466667,2.905128,193.589744,2706
20220907,17,0.26,22.072611,61.557692,7.18,0.183117,0.149351,21.733333,55230.4,2.773718,189.166667,2744
20220907,18,0,20.329299,68.858974,7.273333,0.212338,0.149351,4.853333,52917.066667,2.467949,169.038462,3100.75
20220907,19,-0.26,19.024841,74.320513,7.386667,0.207792,0.162338,0,49979.333333,2.330128,164.358974,3728.75
20220907,20,-0.5,18.287261,76.987179,7.226667,0.055195,0.162338,0,47354,2.178205,153.910256,3866
20220907,21,-0.71,17.552866,80.019231,7.06,0.052597,0.142857,0,46485.533333,2.142308,143.782051,3576.75
20220907,22,-0.87,16.942038,82.064103,6.913333,0.092208,0.162338,0,42642.2,2.123718,145.512821,3734.25
20220907,23,-0.97,16.476923,83.432258,6.866667,0.181818,0.207792,0,40583.266667,2.225,140.128205,4381
20220908,0,-1,16.015385,84.774194,6.7,0.173377,0.227273,0,38662.2,2.276774,140.193548,5150.25
20220908,1,-0.97,15.728205,85.696774,7.053333,0.214935,0.292208,0,37116.933333,2.323226,144.258065,5527.25
20220908,2,-0.87,15.502564,86.509677,7.213333,0.285065,0.350649,0,35221.8,2.413548,139.548387,6233.75
20220908,3,-0.71,15.317949,87.451613,7.54,0.384967,0.418301,0,31993.4,2.611613,152.967742,6509.75
20220908,4,-0.5,15.112179,88.870968,7.453333,0.628105,0.522876,0,29702,2.654194,154.645161,6819.5
20220908,5,-0.26,14.982051,89.03871,7.433333,0.660131,0.535948,0,27716.8,2.890323,154.83871,8451
20220908,6,-0,15.163462,88.529032,7.52349,0.806579,0.519737,1.766667,30790,3.170968,157.806452,10263
20220908,7,0.26,15.425641,87.645161,7.47651,0.813158,0.598684,3.48,30854.4,3.426623,171.806452,10310
20220908,8,0.5,15.714744,86.419355,7.439189,0.764901,0.629139,4.181208,34221.933333,3.701307,174.258065,9925.75
20220908,9,0.71,16.026115,84.851613,7.435374,0.760526,0.657895,4.47651,37331.342282,3.997403,182.922078,10021
20220908,10,0.87,16.382803,82.909677,7.348993,0.567763,0.631579,5.673333,38194.066667,4.2,183.701299,10018.75
20220908,11,0.97,16.668153,81.593548,7.113333,0.865132,0.638158,8.013333,38943.97351,4.287582,189.155844,10677.5
20220908,12,1,17.083974,79.37013,6.806667,1.063816,0.631579,10.353333,40542.847682,4.485621,197.320261,11349
20220908,13,0.97,17.406369,77.735484,6.586667,0.7375,0.618421,14.873333,41031.92053,4.683007,200,11496.75
20220908,14,0.87,17.689809,75.896774,6.44,0.832026,0.562092,17.46,44835.562914,4.746753,203.376623,11254
20220908,15,0.71,17.852866,74.206452,5.933333,0.826144,0.45098,21.733333,47921.854305,4.624026,206.948052,11276.25
20220908,16,0.5,17.766879,73.909677,5.553333,0.85817,0.431373,24.033333,50236.423841,4.372727,213.441558,10665
20220908,17,0.26,17.286624,75.845161,5.093333,0.740523,0.385621,23.533333,49675.562914,3.932468,207.922078,9355.5
20220908,18,0,16.057325,81.096774,4.826667,0.599351,0.337662,11.213333,49578.741722,3.28961,201.883117,8003.25
20220908,19,-0.26,15.124204,84.974194,4.38,0.350327,0.287582,0,47153.178808,2.912338,191.818182,8103.25
20220908,20,-0.5,14.675796,86.632258,4.311258,0.221429,0.220779,0,47006.754967,2.783766,190.12987,8282.5
20220908,21,-0.71,14.270064,87.980645,4,0.16039,0.181818,0,45149.86755,2.742208,186.428571,8313.25
20220908,22,-0.87,13.96051,88.645161,4.311258,0.088312,0.149351,0,43005.033113,2.707143,184.935065,8807
20220908,23,-0.97,13.612739,89.8,4.768212,0.096104,0.175325,0,41697.086093,2.63961,188.376623,8795.75
20220909,0,-1,13.473248,90.367742,4.900662,0.035714,0.136364,0,39864.966887,2.585065,180.194805,8931.5
20220909,1,-0.97,13.332484,90.812903,5.245033,0.031818,0.136364,0,39385.695364,2.645455,186.363636,9001.5
20220909,2,-0.87,13.229299,90.793548,5.582781,0.022727,0.11039,0,37546.490066,2.631818,186.558442,9466.75
20220909,3,-0.71,13.13121,91.083871,5.933775,0.024026,0.162338,0,36879.668874,2.661688,186.298701,9475.75
20220909,4,-0.5,12.987898,91.470968,6.364238,0.007792,0.168831,0,37516.821192,2.594156,186.298701,9659
20220909,5,-0.26,13.029299,91.509677,6.821192,0.035065,0.175325,0.286667,36527.350993,2.594194,183.16129,9654.25
20220909,6,-0,13.590446,89.819355,7.039735,0.023377,0.188312,7.026667,38469.139073,2.729032,185.16129,9340.25
20220909,7,0.26,14.626115,86.509677,7.08,0.031818,0.194805,12.94,41416.225166,2.859355,184,7968.25
20220909,8,0.5,15.752866,82.251613,6.893333,0.012338,0.246753,19.046667,43985.231788,3.308387,193.741935,6647.5
20220909,9,0.71,16.8,77.954839,6.682119,0.118831,0.266234,23.073826,47264.10596,3.672258,202.193548,7097.5
20220909,10,0.87,17.681529,73.335484,6.344371,0.095455,0.292208,26.315436,50386.953642,3.963871,201.935484,8223.25
20220909,11,0.97,18.350318,70.16129,6.213333,0.175325,0.337662,28.865772,52703.443709,4.158065,202,9165.25
20220909,12,1,18.843312,67.593548,6.24,0.154545,0.409091,26.120805,55155.695364,4.261935,200.451613,9482
20220909,13,0.97,19.004459,66.309677,5.906667,0.26039,0.441558,26.633333,56157.019868,4.229032,201.290323,9217
20220909,14,0.87,18.957325,65.935484,5.913333,0.348052,0.448052,25.966667,56359.933775,4.207742,198.903226,8965.5
20220909,15,0.71,18.584076,67.709677,6.213333,0.279085,0.457516,23.32,55028.675497,3.979355,198.193548,8568.5
20220909,16,0.5,17.98535,70.232258,6.18,0.320779,0.454545,21.3,57131.721854,3.812258,194.129032,7961.25
20220909,17,0.26,16.961146,75.251613,6.42,0.353896,0.415584,17.446667,57261.324503,3.452903,189.032258,7438.75
20220909,18,0,15.727389,80.541935,6.586667,0.407792,0.487013,3.773333,54616.953642,3.032903,180.645161,7674
20220909,19,-0.26,14.814013,84.729032,6.52,0.459477,0.366013,0,52596.688742,2.908387,183.870968,7631.75
20220909,20,-0.5,14.231847,86.974194,6.463576,0.296078,0.372549,0,49103.245033,2.796774,182.967742,8550.25
20220909,21,-0.71,13.807643,88.748387,6.463576,0.166234,0.318182,0,47933.046358,2.751613,173.612903,8901.25
20220909,22,-0.87,13.647134,88.929032,6.668874,0.104545,0.246753,0,47340.860927,2.782581,177.354839,9649.75
20220909,23,-0.97,13.452229,89.4,6.715232,0.046104,0.201299,0,47879.205298,2.809032,178.903226,9078.75
20220910,0,-1,13.18535,90.464516,6.291391,0.038312,0.188312,0,45277.81457,2.78129,179.290323,7733.5
20220910,1,-0.97,12.963694,91.103226,6.006623,0.081818,0.194805,0,42018.476821,2.732903,184.064516,7681
20220910,2,-0.87,12.789172,91.793548,6.298013,0.068182,0.233766,0,39501.059603,2.659355,181.096774,7262
20220910,3,-0.71,12.692357,92.341935,6.675497,0.096104,0.292208,0,38789.602649,2.616129,182.645161,6803
20220910,4,-0.5,12.592357,92.793548,6.854305,0.118831,0.350649,0,36035.298013,2.690323,187.354839,6407.25
20220910,5,-0.26,12.580892,93.303226,7.05298,0.15,0.409091,0,35043.774834,2.698065,185.032258,6220.25
20220910,6,-0,13.08535,92.187097,7.092715,0.166234,0.448052,6.56,35416.953642,2.623871,189.354839,6111.75
20220910,7,0.26,13.882803,89.6,7.172185,0.241558,0.461039,12.44,39091.721854,2.787742,194.645161,5327.5
20220910,8,0.5,14.736306,86.554839,7.119205,0.192857,0.428571,12.066667,40802.913907,3.124516,203.677419,4913.25
20220910,9,0.71,15.483439,83.341935,7.05298,0.174675,0.519481,13.32,42077.549669,3.336774,212.645161,5117
20220910,10,0.87,16.117834,80.374194,7.046358,0.194156,0.467532,13.826667,44120.860927,3.520645,214.645161,5228.25
20220910,11,0.97,16.595541,78.43871,7.13245,0.249673,0.522876,14.48,43333.509934,3.673548,217.677419,5400
20220910,12,1,16.992357,76.522581,7.066667,0.337908,0.54902,17.433333,47868.410596,3.775484,218.967742,5424.25
20220910,13,0.97,17.233758,75.303226,6.88,0.286364,0.558442,19.793333,49369.139073,3.807742,217.741935,5222.75
20220910,14,0.87,17.268153,75.141935,6.807947,0.32013,0.538961,18.993333,51863.245033,3.789677,218.645161,5312.25
20220910,15,0.71,17,76.522581,6.92053,0.570588,0.54902,17.826667,47779.470199,3.729677,222.193548,5404.5
20220910,16,0.5,16.590446,79.025806,6.821192,0.412338,0.519481,15.693333,47479.072848,3.527097,211.096774,5376.25
20220910,17,0.26,15.952229,82.670968,6.966887,0.386364,0.532468,9.32,46526.02649,3.270323,200.903226,5255
20220910,18,0,15.107643,87.277419,7.019868,0.363399,0.470588,2.88,41552.847682,2.87871,197.16129,5597.25
20220910,19,-0.26,14.60828,89.554839,7.099338,0.394118,0.431373,0,41283.377483,2.743871,207.548387,5397.5
20220910,20,-0.5,14.271975,91.154839,7,0.327922,0.38961,0,35798.741722,2.685161,215.612903,5736.75
20220910,21,-0.71,14.043949,92.129032,6.629139,0.281818,0.428571,0,32294.569536,2.78129,216.903226,5880
20220910,22,-0.87,13.786624,92.832258,6.456954,0.234416,0.331169,0,32202.119205,2.69871,221.032258,5454.25
20220910,23,-0.97,13.545223,93.606452,6.172185,0.118831,0.337662,0,27805.430464,2.652258,230.580645,5252.75
20220911,0,-1,13.428662,94.154839,6.13245,0.146104,0.298701,0,27300.13245,2.707742,234.193548,5012.75
20220911,1,-0.97,13.340127,94.290323,6.291391,0.146753,0.272727,0,24628.609272,2.725806,236.387097,4934.5
20220911,2,-0.87,13.286624,94.677419,6.701987,0.214286,0.279221,0,22207.417219,2.728571,255.454545,4411.25
20220911,3,-0.71,13.247134,94.690323,6.880795,0.150649,0.253247,0,19358.013245,2.653896,258.051948,4073.75
20220911,4,-0.5,13.205096,94.993548,6.966887,0.125974,0.279221,0,19245.298013,2.676623,263.831169,3981.75
20220911,5,-0.26,13.182166,95.116129,6.993377,0.09026,0.272727,0,17665.099338,2.667532,273.181818,3880.25
20220911,6,-0,13.445223,94.735484,7.218543,0.15,0.279221,1.646667,17260,2.71039,279.354839,3589.75
20220911,7,0.26,13.947771,93.154839,7.205298,0.231169,0.318182,5.86,17737.682119,2.750323,279.225806,2844.5
20220911,8,0.5,14.550318,90.354839,7.086093,0.081818,0.318182,7.286667,22583.907285,2.889677,283.096774,2193.5
20220911,9,0.71,15.247771,86.064516,6.97351,0.035065,0.279221,9.22,28651.456954,3.009032,278.258065,1983.5
20220911,10,0.87,15.982803,81.767742,6.715232,0.035065,0.298701,12.546667,35524.900662,3.035484,294.451613,1840
20220911,11,0.97,16.710828,77.2,6.470199,0.074675,0.337662,17.2,39833.443709,2.967097,292.709677,1786.25
20220911,12,1,17.319745,73.974194,6.05298,0.109091,0.324675,21.333333,45488.344371,3.100645,287.548387,1920.75
20220911,13,0.97,17.869427,70.206452,5.403974,0.044805,0.272727,25.78,49211.258278,3.166452,285.548387,2382
20220911,14,0.87,18.071338,69,5.019868,0.15,0.155844,28.946667,51235.496689,3.109032,280.645161,2580
20220911,15,0.71,18.182803,67.922581,4.675497,0.10974,0.155844,30.373333,53372.781457,3.023871,268.258065,2498.25
20220911,16,0.5,17.993631,69.148387,4.251656,0.009091,0.12987,31.586667,56528.874172,2.763226,259.419355,2377.75
20220911,17,0.26,17.299363,72.625806,3.821192,0.051299,0.149351,33.72,55127.549669,2.381935,249.935484,1898.5
20220911,18,0,15.685987,80.445161,3.622517,0.004545,0.071429,14.72,48242.847682,1.863226,233.16129,1277.75
20220911,19,-0.26,14.412102,86.167742,3.417219,0.038312,0.051948,0,43286.754967,1.657419,223.677419,1097.25
20220911,20,-0.5,13.585987,89.767742,3.139073,0.019481,0.032468,0,36200.13245,1.547097,208.516129,1023.75
20220911,21,-0.71,12.93949,91.935484,3.099338,0.007792,0.025974,0,31095.099338,1.544516,203.741935,977.25
20220911,22,-0.87,12.403822,93.387097,3.397351,0.016883,0.012987,0,25444.834437,1.574194,193.612903,978.75
20220911,23,-0.97,11.950318,94.258065,3.642384,0,0.025974,0,22203.509934,1.567742,199.677419,852.25
20220912,0,-1,11.475159,95.174194,3.403974,0.001948,0.006494,0,19294.304636,1.576774,192.193548,804.75
20220912,1,-0.97,11.110828,95.735484,3.357616,0.001948,0.045455,0,16741.192053,1.525974,190.844156,789.75
20220912,2,-0.87,10.738854,96.103226,3.423841,0.011039,0.045455,0,14881.456954,1.505195,189.155844,819.75
20220912,3,-0.71,10.392994,96.283871,3.761589,0.001299,0.077922,0,12778.741722,1.508442,184.545455,922.25
20220912,4,-0.5,10.093631,96.490323,4.145695,0.001299,0.11039,0,12630.596026,1.472727,183.896104,1065.5
20220912,5,-0.26,9.933758,96.754839,4.701987,0.004545,0.11039,0,11035.430464,1.471429,183.116883,1329
20220912,6,-0,10.795541,95.077419,4.754967,0.003247,0.162338,17.84,14495.364238,1.525325,184.61039,1866.75
20220912,7,0.26,12.76242,89.341935,5.02649,0.000649,0.116883,40.46,22268.410596,1.551948,179.350649,1871.5
20220912,8,0.5,14.60641,83.181818,5.264901,0,0.051948,41.933333,30730.066225,1.706494,182.987013,1225
20220912,9,0.71,16.367308,75.467532,5.302013,0,0.012987,42.731544,40752,1.843791,182.222222,702
20220912,10,0.87,17.882692,68.154839,5.503356,0,0,45.496644,49523.133333,2.042484,186.666667,737.5
20220912,11,0.97,19.063462,61.851613,5.939597,0,0.006494,47.724832,52999.536424,2.258824,188.039216,1051.25
20220912,12,1,19.910323,57.402597,6.290541,0,0.012987,47.845638,55939.8,2.375325,188.181818,1447
20220912,13,0.97,20.478065,54.597403,6.405405,0,0.006536,46.724832,56327.533333,2.401974,195.197368,1693.5
20220912,14,0.87,20.797419,53.155844,6.554054,0,0.006536,45.248322,59896.266667,2.406579,190.789474,1754.5
20220912,15,0.71,20.810968,52.974026,6.608108,0,0.013072,39.127517,62338.52349,2.332237,182.894737,1758.5
20220912,16,0.5,20.465161,55.006494,6.972973,0,0.019608,35.583893,62917.919463,2.228289,175.723684,1636.25
20220912,17,0.26,19.469231,60.012903,6.77027,0,0.03268,32.087248,63151.342282,2.018421,160.392157,1641.5
20220912,18,0,17.405769,69.232258,6.919463,0,0.019481,10.82,59649.060403,1.841176,153.006536,2399
20220912,19,-0.26,15.965385,75.522581,6.557047,0,0.026144,0,57272.348993,1.875163,148.431373,4450.5
20220912,20,-0.5,15.165385,78.483871,6.7,0,0.03268,0,52958.993289,2.031373,150.784314,7374.25
20220912,21,-0.71,14.605769,80.348387,6.546667,0.007843,0.03268,0,50698.322148,2.219608,156.993464,9952.75
20220912,22,-0.87,14.169872,81.916129,6.866667,0.024837,0.058824,0,47120.469799,2.322876,161.960784,11823.5
20220912,23,-0.97,13.828846,82.993548,6.506667,0.045395,0.078947,0,45119.395973,2.398693,169.346405,12844.75
20220913,0,-1,13.467308,84.006452,6.686667,0.053642,0.10596,0,43002.533333,2.444444,174.248366,13110.25
20220913,1,-0.97,13.219231,84.890323,6.686667,0.05894,0.152318,0,41146.933333,2.464706,171.045752,13111
20220913,2,-0.87,13.035256,85.677419,6.893333,0.096689,0.172185,0,39175.666667,2.56732,184.444444,12725
20220913,3,-0.71,12.989744,85.954839,7.153333,0.063333,0.213333,0,37826.933333,2.67451,187.51634,11650.75
20220913,4,-0.5,12.875641,86.748387,7.033333,0.07,0.246667,0,35813.4,2.659477,188.496732,10462.5
20220913,5,-0.26,12.938462,87.032258,7.26,0.055263,0.322368,0,34329.133333,2.677124,186.993464,10232.25
20220913,6,-0,13.534615,85.806452,7.133333,0.052632,0.368421,7.82,35785.533333,2.662745,191.960784,9681.25
20220913,7,0.26,14.762821,82.780645,6.993333,0.037908,0.313725,14.593333,37937.266667,2.784416,199.480519,8106.5
20220913,8,0.5,16.132051,78.380645,6.892617,0.052,0.346667,18.34,40419.666667,2.815584,212.922078,6606.5
20220913,9,0.71,17.515385,74.129032,6.831081,0.035099,0.357616,20.726667,43242.133333,2.987097,217.483871,6047.25
20220913,10,0.87,18.798718,69.354839,6.810811,0.022876,0.228758,26.273333,47856.622517,3.251299,226.948052,6586
20220913,11,0.97,19.943871,64.753247,6.506757,0.019205,0.192053,29.040268,50538.466667,3.489542,228.235294,7407.75
20220913,12,1,20.703226,61.935065,6.398649,0.009333,0.153333,29.758389,53507.933333,3.729221,237.532468,8702.25
20220913,13,0.97,21.102564,60.194805,6.682432,0.001974,0.197368,30.57047,55864.765101,3.940909,234.285714,9718.75
20220913,14,0.87,21.420513,58.88961,6.574324,0.001961,0.124183,31.61745,56587.986577,3.992857,235.714286,9880.75
20220913,15,0.71,21.266667,60.077922,6.831081,0.003268,0.137255,27.248322,56114.733333,3.924026,234.220779,9748.75
20220913,16,0.5,20.725,63.090909,6.722973,0.007843,0.130719,24.174497,56229.4,3.717532,224.74026,9004.5
20220913,17,0.26,19.552564,68.383117,6.682432,0.009804,0.124183,16.456376,56265.066667,3.422727,220.324675,7520.25
20220913,18,0,18.170064,74.290323,6.919463,0.019481,0.181818,1.630872,52210.331126,2.994839,216.709677,6929.25
20220913,19,-0.26,17.300637,78.135484,7.161074,0.038961,0.207792,0,48804.503311,2.858065,225.16129,6901.25
20220913,20,-0.5,16.752229,80.632258,7.436242,0.035065,0.246753,0,47520.596026,2.770968,216.83871,7513.75
20220913,21,-0.71,16.247771,82.554839,7.342282,0.05974,0.272727,0,43520.529801,2.687097,205.870968,7421
20220913,22,-0.87,15.847771,84.206452,7.449664,0.094156,0.331169,0,42663.245033,2.712258,215.354839,7112.5
20220913,23,-0.97,15.475796,85.587097,7.677852,0.142857,0.298701,0,40685.298013,2.683226,203.612903,6309
20220914,0,-1,15.174522,86.780645,7.671141,0.192208,0.376623,0,38633.84106,2.551613,203.096774,5576
20220914,1,-0.97,14.892994,88.23871,7.52349,0.248701,0.38961,0,34747.615894,2.538065,197.096774,5359.5
20220914,2,-0.87,14.612102,89.535484,7.590604,0.427922,0.448052,0,31324.900662,2.565806,204.709677,4848.5
20220914,3,-0.71,14.452229,90.535484,7.543624,0.690909,0.506494,0,27531.390728,2.50129,191.548387,4598.25
20220914,4,-0.5,14.316561,91.006452,7.536913,0.87987,0.551948,0,25607.94702,2.462581,194.645161,4308.5
20220914,5,-0.26,14.198089,91.8,7.557047,0.838961,0.564935,0,24958.344371,2.432903,197.419355,4221
20220914,6,-0,14.470701,91.464516,7.57047,0.787662,0.538961,1.213333,25888.940397,2.430968,192.129032,3741.75
20220914,7,0.26,15.094904,89.593548,7.563758,0.676623,0.487013,3.24,28182.119205,2.467097,198.258065,3448
20220914,8,0.5,15.973248,86.019355,7.47651,0.553247,0.441558,8.286667,31276.821192,2.712987,207.612903,3020.5
20220914,9,0.71,16.842675,82.193548,7.483221,0.334416,0.357143,11.766667,34414.569536,2.946753,215.584416,3138.5
20220914,10,0.87,17.533974,78.696774,7.530201,0.338312,0.350649,13.093333,37316.887417,3.228571,219.545455,3684
20220914,11,0.97,17.987821,76.825806,7.362416,0.321569,0.405229,11.366667,38374.701987,3.4,223.051948,3910.75
20220914,12,1,18.24586,76.193548,7.369128,0.327451,0.379085,11.12,39211.324503,3.455844,230.909091,3615
20220914,13,0.97,18.189809,76.987097,7.510067,0.546405,0.444444,8.086667,38817.81457,3.411688,232.597403,3785.25
20220914,14,0.87,17.857962,78.352564,7.597315,0.647403,0.512987,4.086667,38262.251656,3.475484,237.806452,4340.25
20220914,15,0.71,17.520382,80.346154,7.630872,0.969281,0.562092,4.373333,40529.536424,3.393548,232,5265.5
20220914,16,0.5,17.042675,82.333333,7.590604,0.611765,0.594771,4.22,39551.721854,3.28129,234.193548,5245.75
20220914,17,0.26,16.516561,84.858974,7.583893,0.730519,0.545455,4.92,41120.331126,3.129032,225.741935,4770.25
20220914,18,0,15.863694,87.615385,7.693333,0.806494,0.493506,1.28,37860.065789,2.925806,232.645161,4624
20220914,19,-0.26,15.419745,89.50641,7.577181,0.491503,0.457516,0,38128.874172,2.85871,224.387097,4823.25
20220914,20,-0.5,15.100637,90.371795,7.42953,0.47451,0.418301,0,38156.291391,2.76129,227.806452,4685
20220914,21,-0.71,14.76879,91.25641,7.436242,0.497386,0.444444,0,35335.165563,2.83871,234.451613,5263
20220914,22,-0.87,14.50828,91.724359,7.208054,0.419608,0.411765,0,35036.490066,2.927097,241.096774,6347
20220914,23,-0.97,14.295541,91.967949,7.14094,0.281046,0.398693,0,33820.596026,2.945161,247.483871,7508
20220915,0,-1,14.117834,92.076923,6.791946,0.192857,0.461039,0,31743.245033,3.096774,251.935484,8317.75
20220915,1,-0.97,13.892994,92.397436,6.879195,0.232026,0.424837,0,29992.980132,3.283117,251.753247,9291.5
20220915,2,-0.87,13.743949,92.153846,6.90604,0.356494,0.428571,0,29963.377483,3.321429,250.584416,10043.75
20220915,3,-0.71,13.652229,91.589744,6.95302,0.224026,0.383117,0,29325.430464,3.497403,245.974026,11310.5
20220915,4,-0.5,13.463694,91.685897,6.979866,0.522727,0.461039,0,27995.364238,3.606494,243.896104,11783.25
20220915,5,-0.26,13.336306,91.371795,7.134228,0.395455,0.428571,0,29279.602649,3.63961,252.272727,11724.75
20220915,6,-0,13.463057,90.448718,7.28,0.277273,0.402597,2.385135,31460.723684,3.709804,252.012987,11647.25
20220915,7,0.26,13.91465,88.121795,7.167785,0.268182,0.363636,9.121622,32699.139073,3.922876,246.993464,10048.75
20220915,8,0.5,14.443312,84.628205,7.187919,0.364052,0.392157,11.418919,35691.258278,4.175817,260.457516,9326.5
20220915,9,0.71,15.056051,80.75641,7.206667,0.201299,0.331169,13.825503,39875.165563,4.454248,276.143791,10440
20220915,10,0.87,15.571975,76.685897,7.066667,0.268831,0.357143,16.798658,43952.847682,4.722876,275.163399,11680.75
20220915,11,0.97,15.86242,73.685897,6.966667,0.302614,0.385621,16.308725,46383.178808,4.937255,276.993464,12909
20220915,12,1,15.96051,71.910256,6.926667,0.301299,0.409091,16.100671,48876.490066,5.068627,280.653595,14445.25
20220915,13,0.97,15.941401,71.230769,7.053333,0.283007,0.496732,14.510067,51020.927152,5.034641,283.594771,15077
20220915,14,0.87,16.064968,69.884615,6.84,0.149673,0.418301,15.926174,50145.827815,5.081046,281.437908,16074.25
20220915,15,0.71,15.778344,69.5,6.766667,0.205195,0.383117,15.154362,53479.801325,5.169935,283.267974,16464.5
20220915,16,0.5,15.338217,70.980769,6.866667,0.15974,0.363636,14.583893,52968.476821,4.894771,278.75817,16084
20220915,17,0.26,14.523567,74.185897,6.74,0.126623,0.363636,11.812081,51775.827815,4.526144,280.457516,13684
20220915,18,0,13.599363,78.358974,6.68,0.074675,0.350649,1.651007,50107.682119,3.934641,273.071895,13242.25
20220915,19,-0.26,13.015287,80.871795,6.526667,0.048701,0.318182,0,49052.05298,3.704575,266.013072,13798.5
20220915,20,-0.5,12.624841,82.121795,6.186667,0.031818,0.266234,0,47444.569536,3.662092,265.751634,14256
20220915,21,-0.71,12.223567,83.448718,5.913907,0.047712,0.281046,0,46596.754967,3.677778,263.398693,14209
20220915,22,-0.87,11.899363,84.576923,5.788079,0.033333,0.215686,0,45812.450331,3.604575,251.830065,14713.75
20220915,23,-0.97,11.578981,85.621795,5.682119,0.017647,0.24183,0,42963.84106,3.648366,254.183007,15358.75
20220916,0,-1,11.36242,86.698718,5.622517,0.053247,0.155844,0,41889.735099,3.624183,252.026144,15264
20220916,1,-0.97,11.122293,87.5,5.735099,0.066883,0.188312,0,39025.827815,3.629412,255.228758,15483.5
20220916,2,-0.87,10.977707,88.025641,6.370861,0.042484,0.20915,0,38471.324503,3.633987,252.287582,15765.5
20220916,3,-0.71,10.895541,88.153846,6.516556,0.037908,0.254902,0,36609.403974,3.652941,252.287582,16341.75
20220916,4,-0.5,10.811465,88.544872,6.556291,0.038312,0.298701,0,36728.874172,3.692157,250.718954,17039.75
20220916,5,-0.26,10.674522,88.50641,6.456954,0.02987,0.363636,0,36242.913907,3.80915,255.882353,17746.75
20220916,6,-0,10.849045,87.75,6.377483,0.075325,0.383117,5.630872,36579.86755,3.898039,255.228758,17667
20220916,7,0.26,11.450318,84.74359,6.10596,0.061688,0.376623,16.080537,39538.278146,4.230719,259.738562,17749.25
20220916,8,0.5,12.213376,80.307692,5.92053,0.144156,0.383117,20.630872,43727.218543,4.854902,263.856209,18191.75
20220916,9,0.71,12.958599,75.320513,6.22,0.121569,0.366013,22.496644,46110.596026,5.272549,267.058824,19222.5
20220916,10,0.87,13.399363,71.814103,6.748344,0.135948,0.424837,20.852349,46268.609272,5.613816,271.776316,21199
20220916,11,0.97,13.723567,70.179487,6.543046,0.169481,0.564935,20.14094,48783.443709,5.790789,270.526316,22744.75
20220916,12,1,13.797452,69.589744,6.099338,0.274675,0.655844,20.993289,48289.86755,5.909211,272.565789,22905
20220916,13,0.97,13.786624,69.134615,5.688742,0.290909,0.701299,24.013423,47528.013245,5.974342,274.078947,22850
20220916,14,0.87,13.69172,69.320513,5.89404,0.343137,0.666667,23.785235,50438.807947,5.892105,273.202614,24123
20220916,15,0.71,13.540127,69.352564,5.326667,0.241558,0.558442,24.422819,52450.397351,5.858824,271.30719,25608
20220916,16,0.5,13.085987,70.967949,5.486667,0.259091,0.461039,24.201342,53602.781457,5.720261,270.392157,26076.5
20220916,17,0.26,12.257962,74.653846,5.253333,0.235948,0.392157,21.993289,52247.350993,5.266667,268.627451,25072.25
20220916,18,0,11.359236,79.083333,5.38,0.232026,0.405229,3.791946,50564.503311,4.751634,263.921569,24170
20220916,19,-0.26,10.826752,82.032051,5.313333,0.155844,0.422078,0,49183.377483,4.581046,259.150327,24194.75
20220916,20,-0.5,10.471338,83.416667,5.326667,0.157792,0.350649,0,45823.907285,4.622222,263.79085,24116.25
20220916,21,-0.71,10.178981,84.897436,5.533333,0.230519,0.331169,0,46070.264901,4.799346,265.555556,24144.5
20220916,22,-0.87,9.92293,86.128205,5.506667,0.21039,0.344156,0,42600.596026,4.815033,265.882353,24041.75
20220916,23,-0.97,9.752866,87.24359,5.786667,0.124026,0.396104,0,39793.97351,4.883007,267.712418,23519.5
20220917,0,-1,9.638854,87.99359,6.133333,0.155844,0.37013,0,39283.642384,4.82549,268.75817,22710.5
20220917,1,-0.97,9.561146,88.108974,6.576159,0.111842,0.414474,0,37821.788079,4.890196,270.392157,21509.5
20220917,2,-0.87,9.491083,88.589744,6.781457,0.144444,0.437908,0,35254.039735,4.877124,272.418301,20881
20220917,3,-0.71,9.442675,88.403846,6.788079,0.15098,0.45098,0,33714.437086,4.738562,271.960784,20489.75
20220917,4,-0.5,9.27707,88.519231,6.900662,0.181169,0.5,0,32008.013245,4.73268,274.771242,20735.75
20220917,5,-0.26,9.133758,89.044872,7.13245,0.184967,0.51634,0,30743.774834,4.818954,273.006536,21706.5
20220917,6,-0,9.170701,88.762821,7.059603,0.166234,0.551948,0.671141,29192.582781,4.901961,271.30719,21456.25
20220917,7,0.26,9.619745,86.75641,6.768212,0.205195,0.564935,8.557047,31970,5.059477,272.026144,21114.75
20220917,8,0.5,10.219108,83.570513,6.582781,0.264286,0.545455,14.187919,34459.933775,5.460784,274.96732,20925
20220917,9,0.71,10.867516,79.25641,6.827815,0.246104,0.506494,17.409396,36209.668874,5.779739,279.346405,21180.25
20220917,10,0.87,11.348408,76.224359,7.039735,0.331818,0.636364,16.134228,39459.403974,5.964052,281.960784,20825.5
