date,hour,solar,hydro,wind_onshore,wind_offshore,nuclear,natural_gas,coal,brown_coal,biomass,other_conventional,other_renewables,pumped_storage,power_consumption_germany
20221026,23,0.0,1588.75,13374.25,5497.5,2624.25,2824.75,2213.5,14460.5,4453.75,1264.0,117.0,31.25,48679.5
20221027,00,0.0,1579.0,12584.75,5150.25,2625.75,2614.0,2329.0,13041.25,4359.0,1267.0,117.0,64.25,45259.25
20221027,01,0.0,1590.25,11198.5,4005.5,2629.5,2558.25,2177.25,13348.75,4337.25,1247.25,117.75,310.5,43183.25
20221027,02,0.0,1607.75,10004.25,2932.75,2634.5,2585.75,2087.5,12854.75,4330.5,1253.25,118.0,359.75,42307.5
20221027,03,0.0,1586.0,9209.25,3119.75,2635.75,2623.75,2088.75,12952.5,4331.25,1250.0,118.0,156.75,42636.25
20221027,04,0.0,1644.25,8580.0,2973.0,2635.75,2808.5,2087.25,13361.0,4362.25,1243.5,118.0,98.5,43943.75
20221027,05,0.0,1647.0,7899.25,2686.5,2636.75,2968.75,2112.25,13502.75,4424.25,1253.75,118.0,275.25,47227.0
20221027,06,0.0,1750.5,7556.75,2530.25,2637.0,3563.75,2267.5,14061.75,4614.75,1261.5,119.0,2173.75,54744.0
20221027,07,5.0,1839.0,7711.75,2729.75,2641.75,4061.75,2340.25,14480.25,4797.5,1180.5,120.0,6226.5,60775.0
20221027,08,1445.25,1764.75,8237.0,2389.25,2644.5,4018.25,2489.0,14407.0,4854.25,1181.75,120.0,5556.25,62766.5
20221027,09,7246.0,1726.5,8538.25,2399.0,2643.25,3552.75,2515.5,13470.5,4789.75,1193.75,118.75,2569.75,62726.5
20221027,10,14394.75,1640.5,7972.5,2703.25,2640.25,2892.25,2594.0,13662.0,4669.0,1185.25,118.0,925.0,63127.75
20221027,11,20182.75,1598.25,6484.0,3064.5,2631.75,2977.25,2628.75,13405.25,4573.75,1185.0,117.0,656.0,63304.75
20221027,12,23545.75,1625.0,5432.25,3284.0,2625.0,2764.0,2618.5,12864.5,4514.75,1184.5,115.5,682.5,61845.25
20221027,13,23820.5,1643.25,5469.75,3806.25,2619.5,2617.5,2591.0,13196.75,4500.0,1173.5,115.75,188.0,60817.75
20221027,14,20953.5,1646.5,5645.0,4515.5,2613.5,2324.75,2429.75,13482.25,4483.5,1176.25,114.5,55.25,60234.25
20221027,15,15333.25,1644.5,6013.0,4974.0,2609.25,2980.25,2433.5,13600.25,4547.25,1258.0,114.5,238.5,59418.5
20221027,16,7677.25,1666.5,7334.75,5787.75,2608.25,3332.25,2476.25,13761.0,4701.5,1269.75,115.0,1026.75,58341.75
20221027,17,1377.5,1566.5,10373.25,5968.0,2608.5,3058.5,2565.25,13985.5,4800.0,1271.5,116.25,1273.25,59864.5
20221027,18,5.75,1604.25,14258.5,5809.5,2607.25,3020.0,2603.0,14261.25,4864.0,1284.0,117.75,3125.0,63366.0
20221027,19,0.0,1611.75,17224.25,5755.25,2609.25,3194.25,2630.25,13718.5,4896.25,1287.75,118.0,2525.5,63148.5
20221027,20,0.0,1606.25,18599.5,5236.25,2611.5,3001.75,2622.5,13437.0,4769.25,1274.75,118.0,1403.5,59199.0
20221027,21,0.0,1567.0,18710.5,4917.0,2616.25,2628.0,2670.0,13354.25,4643.5,1253.75,119.0,644.75,55278.25
20221027,22,0.0,1580.0,18233.0,4666.75,2617.75,2570.0,2610.0,12509.0,4525.5,1234.25,118.75,314.5,51771.75
20221027,23,0.0,1586.0,17914.0,4982.25,2619.0,2274.5,2424.0,12557.25,4457.5,1235.5,118.0,331.25,48051.25
20221028,00,0.0,1590.5,16915.25,4333.75,2620.75,2186.25,1832.75,12673.25,4397.0,1227.75,118.75,383.25,45823.75
20221028,01,0.0,1647.5,15687.75,3655.0,2619.5,2070.75,1737.0,13042.25,4374.75,1227.25,118.75,238.5,44130.5
20221028,02,0.0,1689.75,14624.0,2692.5,2622.25,2015.0,1728.25,13194.5,4373.0,1241.75,119.25,243.0,43147.5
20221028,03,0.0,1648.0,13658.0,1880.5,2625.5,2018.5,1730.0,13326.75,4372.5,1236.0,119.0,180.75,42873.5
20221028,04,0.0,1702.25,13360.5,1781.0,2626.75,2111.5,1721.75,13314.5,4391.25,1239.25,119.0,264.25,43760.0
20221028,05,0.0,1687.5,13603.0,1426.0,2626.0,2159.25,1731.0,13220.5,4431.75,1237.5,120.0,160.0,46855.25
20221028,06,0.0,1688.0,14217.25,1517.5,2624.5,2845.25,1837.25,13543.5,4630.25,1233.75,119.5,531.25,54065.75
20221028,07,4.5,1622.0,15285.25,1349.0,2621.5,2953.0,1975.0,13624.5,4811.75,1256.5,120.0,1870.5,60053.5
20221028,08,1014.25,1582.5,15934.25,1172.0,2620.75,2899.5,2019.5,13690.75,4876.5,1282.0,119.25,2555.0,62546.25
20221028,09,4903.5,1543.75,15708.0,1175.0,2622.5,2923.75,2071.25,13631.0,4837.75,1353.0,118.75,1984.25,63403.5
20221028,10,10576.75,1564.75,14390.25,1307.25,2623.75,2723.5,2091.25,13561.75,4727.5,1258.0,117.5,1138.0,63075.5
20221028,11,16336.0,1574.0,10797.5,1561.75,2617.5,2521.0,2101.25,13474.5,4616.75,1254.5,116.25,2446.5,62983.25
20221028,12,19274.25,1508.25,9253.75,1878.0,2611.5,2499.25,2134.5,13416.25,4497.25,1258.0,115.25,951.5,62490.75
20221028,13,19447.5,1550.25,9169.5,1891.25,2608.5,2404.5,2084.25,13410.25,4456.25,1254.5,114.0,259.0,60271.0
20221028,14,16884.25,1507.5,9297.5,2486.5,2603.25,2407.0,2083.0,13389.25,4449.5,1255.5,114.0,402.0,58452.0
20221028,15,11793.75,1706.5,9686.25,3690.5,2600.0,2405.0,2123.75,13391.5,4485.75,1244.5,114.0,1275.25,57949.75
20221028,16,5415.75,1528.25,11317.5,4971.5,2597.25,2518.25,2235.25,13092.75,4655.5,1254.25,114.25,2730.25,57292.25
20221028,17,936.25,1622.25,14203.5,5376.0,2598.0,2668.0,2354.0,13158.75,4772.0,1262.75,115.25,1999.0,58501.0
20221028,18,1.75,1598.0,17032.25,5385.0,2599.0,3029.0,2467.0,13201.0,4867.5,1262.75,116.0,2045.0,60778.0
20221028,19,0.0,1601.0,19556.0,5454.0,2604.0,3074.25,2590.0,12501.5,4871.75,1260.75,116.25,2018.25,60105.5
20221028,20,0.0,1557.0,20842.0,5438.25,2605.75,2897.0,2656.25,11753.75,4779.75,1255.25,117.0,775.5,56934.5
20221028,21,0.0,1535.25,20554.75,4909.0,2607.25,2908.0,2606.75,11568.0,4657.5,1243.75,117.0,549.75,52788.5
20221028,22,0.0,1515.5,18571.5,4020.5,2611.75,2818.0,2410.75,11257.5,4548.5,1243.0,117.25,376.5,49342.25
20221028,23,0.0,1501.0,17012.0,3021.0,2615.0,2787.75,2306.25,11384.5,4459.5,1242.75,117.0,348.75,45447.25
20221029,00,0.0,1466.0,14884.25,2340.25,2614.75,2472.5,2202.75,11579.25,4412.25,1229.25,117.0,292.5,43783.75
20221029,01,0.0,1504.5,12430.5,1811.75,2620.25,2318.75,2181.5,10875.5,4388.75,1236.25,117.75,284.5,41886.25
20221029,02,0.0,1442.75,10275.25,1502.5,2622.25,2238.25,2153.5,10313.0,4357.5,1240.0,120.25,285.75,40422.75
20221029,03,0.0,1435.25,8589.25,1367.5,2627.25,2217.5,2031.25,10171.25,4348.75,1241.25,123.0,295.25,39952.0
20221029,04,0.0,1505.0,6747.0,1309.25,2629.25,2138.75,1786.5,10665.5,4374.0,1251.5,124.75,394.75,40010.5
20221029,05,0.0,1456.5,5402.5,1506.25,2628.25,2131.0,1766.5,11041.75,4406.25,1256.75,123.25,237.0,40892.0
20221029,06,0.0,1489.25,4638.75,1523.5,2630.25,2325.0,1771.25,11290.0,4547.5,1256.75,122.0,473.25,42534.75
20221029,07,2.5,1515.75,4697.75,1359.5,2631.0,2547.5,1795.75,11360.0,4698.5,1250.5,121.25,998.5,45458.5
20221029,08,828.25,1446.25,5126.5,1465.0,2632.75,2937.25,1841.0,11393.75,4786.25,1242.25,121.5,682.25,48357.0
20221029,09,4612.75,1470.0,5265.0,1405.75,2634.0,2935.25,1862.5,11431.5,4763.0,1255.5,125.75,488.75,50766.0
20221029,10,9103.0,1518.5,4870.0,1262.25,2628.5,2818.75,1915.25,11339.5,4672.25,1255.0,124.75,492.5,51870.0
20221029,11,13433.5,1525.0,4032.25,1169.0,2621.75,2396.5,1947.25,10894.5,4592.75,1251.75,125.0,223.5,52640.25
20221029,12,16048.75,1501.25,3015.25,1195.75,2612.5,2256.0,1889.0,10488.0,4502.0,1258.75,126.25,320.0,52201.75
20221029,13,16728.0,1530.25,2521.5,996.75,2606.5,2080.5,1878.5,10492.0,4469.0,1255.5,124.25,112.75,50716.75
20221029,14,15070.75,1536.75,2102.5,699.5,2731.25,2206.5,1871.25,11056.25,4439.25,1254.5,124.0,136.0,49398.5
20221029,15,10529.0,1565.0,2025.75,597.0,3057.5,2521.5,1842.25,11343.5,4491.75,1256.25,124.0,145.5,48194.75
20221029,16,4876.0,1548.5,2337.25,562.75,3063.75,2755.75,1860.0,11506.25,4631.5,1259.75,124.0,641.75,47972.75
20221029,17,873.25,1463.5,3461.5,753.0,3069.5,2850.5,1880.25,12067.25,4791.25,1262.25,125.0,2026.25,50008.25
20221029,18,1.25,1449.0,4657.25,1150.75,3078.0,3052.75,1898.75,12214.25,4893.25,1261.5,125.75,5235.25,52803.25
20221029,19,0.0,1420.25,5988.25,1853.5,3079.25,2985.25,1891.75,12254.5,4898.75,1261.75,126.0,4802.75,51535.0
20221029,20,0.0,1430.25,7333.25,2336.0,3080.5,2866.25,1858.5,12198.5,4843.25,1258.75,126.75,1788.75,48554.75
20221029,21,0.0,1431.75,8419.0,2281.0,3081.0,2804.25,1826.75,12031.25,4722.75,1256.25,127.0,907.5,46115.5
20221029,22,0.0,1422.75,8901.0,1837.0,3082.0,2701.75,1779.25,11691.25,4634.75,1264.25,127.0,526.0,43466.5
20221029,23,0.0,1364.5,9505.25,1530.5,3085.25,2531.75,1749.0,11750.75,4549.5,1258.5,127.0,247.25,40826.25
20221030,00,0.0,1342.25,9863.75,1499.75,3087.25,1917.0,1662.25,11829.75,4488.25,982.75,52.0,165.75,37976.5
20221030,01,0.0,1322.25,9525.5,1941.0,3089.75,1777.0,1645.0,11470.25,4450.0,978.75,52.0,90.5,36499.75
20221030,02,0.0,1301.75,9475.5,1724.5,3093.25,1697.5,1584.5,11279.25,4401.5,964.0,52.75,57.0,35363.25
20221030,02,0.0,1285.0,9311.25,1844.25,3096.0,1181.0,1635.5,11087.5,4389.5,986.25,53.25,57.5,34723.25
20221030,03,0.0,1288.75,8976.0,2199.0,3100.0,1338.5,1628.0,10929.25,4390.5,978.5,53.25,160.75,35267.0
20221030,04,0.0,1311.0,8420.25,2518.5,3102.5,1319.5,1609.25,10616.75,4396.75,968.75,53.75,70.0,35818.0
20221030,05,0.0,1311.25,7903.5,2454.25,3105.75,1306.0,1604.25,10931.5,4426.75,977.0,58.0,88.5,36129.75
20221030,06,11.25,1361.75,7285.25,2025.75,3107.5,1316.25,1623.5,11263.75,4546.75,975.75,57.75,656.25,37735.25
20221030,07,1116.75,1368.25,6414.0,1723.25,3108.75,1557.25,1639.25,11621.5,4656.25,969.5,53.75,680.0,40090.75
20221030,08,6239.75,1423.25,5979.5,1377.25,3111.5,1808.25,1651.5,11882.0,4717.75,962.0,52.5,643.75,43366.0
20221030,09,13181.0,1394.0,4797.25,1512.5,3110.5,1693.0,1672.25,12046.75,4670.0,959.75,51.25,385.5,45610.75
20221030,10,19310.75,1405.25,3406.0,1598.0,3106.75,1399.0,1675.5,11545.0,4610.75,958.75,50.25,155.5,46638.5
20221030,11,22659.0,1382.5,2275.0,1318.0,3095.25,1253.0,1698.25,11321.5,4561.5,975.0,52.5,430.5,47698.25
20221030,12,22595.25,1382.0,1976.0,1056.25,3091.25,1273.0,1717.0,11661.0,4502.25,973.0,52.0,256.25,46807.75
20221030,13,19643.25,1504.25,1851.75,858.5,3083.75,1491.25,1742.0,11696.5,4490.0,967.5,52.0,343.75,44993.0
20221030,14,13782.0,1513.75,1753.0,434.0,3081.75,2272.75,1721.5,12184.0,4507.25,973.25,53.0,1104.75,43838.0
20221030,15,6358.75,1522.25,1864.5,199.25,3079.0,2675.25,1707.25,12368.0,4557.75,1019.75,66.25,1802.5,43324.5
20221030,16,983.75,1516.75,2466.25,164.75,3077.5,2916.5,1714.5,12442.0,4678.5,1031.0,68.75,2560.0,44420.75
20221030,17,2.25,1574.75,3492.5,266.0,3080.25,3037.5,1742.25,12479.75,4820.0,1027.0,69.75,4475.5,48552.5
20221030,18,0.0,1447.0,4748.5,383.25,3084.5,3080.75,1853.0,12463.5,4904.75,1032.75,70.5,6168.0,49109.5
20221030,19,0.0,1376.5,5612.5,529.75,3084.0,3113.75,1889.0,12431.25,4906.5,1035.5,70.25,3784.25,47589.0
20221030,20,0.0,1346.0,6021.0,790.75,3112.25,3180.5,1752.25,12398.25,4838.5,1034.75,71.25,2006.5,45909.75
20221030,21,0.0,1357.5,6414.5,847.5,3225.75,3180.75,1721.0,12193.25,4739.0,1039.25,72.0,1899.25,44006.5
20221030,22,0.0,1433.5,6534.75,1304.0,3342.75,3262.5,1811.5,12116.25,4621.0,1036.75,72.0,1113.25,42442.5
20221030,23,0.0,1379.5,6828.75,1717.5,3438.0,3282.0,1745.25,11564.5,4535.25,929.25,72.0,389.25,39858.25
20221031,00,0.0,1418.75,6813.5,2094.75,3530.25,3848.5,1865.25,12055.5,4433.25,1322.5,146.25,467.5,37777.25
20221031,01,0.0,1415.25,6701.75,2032.5,3544.5,3755.25,1853.75,12092.75,4382.75,1310.5,146.75,421.5,36709.0
20221031,02,0.0,1433.25,6264.25,2046.25,3545.5,3765.0,1844.25,12183.75,4372.0,1307.0,146.0,393.0,36302.75
20221031,03,0.0,1431.75,5670.75,2030.75,3544.75,3776.25,1848.75,12116.5,4374.75,1314.75,146.25,300.75,36436.0
20221031,04,0.0,1434.5,4618.75,1742.75,3548.25,3852.0,1862.25,12148.5,4413.5,1316.0,147.0,315.25,37388.0
20221031,05,0.0,1432.5,3877.25,1492.0,3582.75,4002.5,1921.75,12219.5,4469.0,1321.0,147.0,347.25,39774.75
20221031,06,1.5,1475.25,3332.0,1218.25,3682.0,4301.0,2152.0,12331.0,4613.5,1299.75,147.0,1301.0,44346.75
20221031,07,966.75,1510.25,2799.25,1043.0,3717.5,4444.0,2352.25,12486.0,4806.75,1302.75,147.0,2490.25,47726.0
20221031,08,5339.25,1482.25,2322.0,821.75,3718.0,4511.5,2426.0,12562.25,4843.75,1297.25,146.25,1689.0,50851.0
20221031,09,10407.75,1499.25,2118.25,643.0,3736.25,4392.5,2437.25,12621.25,4782.25,1302.75,146.75,1200.25,52824.5
20221031,10,14015.75,1498.5,1793.0,660.5,3816.25,4242.25,2462.5,12569.75,4674.0,1315.25,153.0,952.75,53723.5
20221031,11,15439.75,1494.0,1301.5,722.5,3871.5,4186.5,2435.75,12572.25,4590.5,1314.5,153.0,857.25,55225.0
20221031,12,14922.75,1581.25,1148.75,752.75,3921.75,4317.0,2366.5,12647.25,4516.0,1324.25,152.25,1457.0,54722.25
20221031,13,11940.25,1650.75,1336.75,713.25,3912.5,4662.25,2365.5,12662.5,4502.5,1361.25,151.75,1364.25,53167.5
20221031,14,7941.75,1616.75,1932.0,787.25,3908.25,4917.5,2447.5,12437.0,4527.0,1333.25,141.0,1716.5,51990.5
20221031,15,3999.25,1645.5,2847.25,789.5,3906.0,4813.5,2765.25,12384.25,4595.5,1321.25,133.5,1934.5,50936.0
20221031,16,834.75,1683.5,4288.5,889.5,3961.5,4856.0,2975.0,12364.25,4729.25,1326.0,129.75,4983.5,51578.75
20221031,17,1.0,1692.5,6026.25,1391.25,3986.75,5063.25,3102.25,12364.0,4841.25,1356.25,143.5,5984.25,54681.0
20221031,18,0.0,1603.25,7680.5,2586.5,3986.25,4484.75,3071.25,12540.25,4869.25,1359.25,150.5,4698.5,54572.25
20221031,19,0.0,1507.75,9464.5,3511.0,3988.75,4366.75,2937.5,12523.75,4832.75,1366.75,155.75,1710.0,53018.5
20221031,20,0.0,1506.5,10950.75,4525.5,3988.25,3936.25,2631.25,12481.75,4751.5,1356.25,150.25,865.0,50064.75
20221031,21,0.0,1459.75,12624.25,4935.75,3993.75,3430.0,2453.0,12096.0,4661.25,1338.5,142.25,568.25,47188.25
20221031,22,0.0,1418.5,14181.75,5236.75,3997.25,3143.75,2364.5,11603.75,4555.25,1341.25,143.0,309.0,45057.5
20221031,23,0.0,1428.0,15245.75,5063.5,4008.0,2666.75,2248.75,10843.0,4478.0,1335.25,143.0,647.0,42642.75
20221101,00,0.0,1421.5,15865.75,5214.5,3938.0,1678.25,2233.25,9136.0,4467.75,1227.5,133.75,199.25,40142.75
20221101,01,0.0,1402.0,16143.25,5316.5,3874.0,1219.0,2199.75,8310.5,4434.75,1208.0,131.0,242.75,39450.0
20221101,02,0.0,1405.0,16446.0,5346.25,3875.5,1389.0,2185.5,7081.5,4406.75,1205.75,127.75,73.75,39051.75
20221101,03,0.0,1397.5,16346.75,5573.75,3877.25,1238.25,2184.25,7022.0,4370.0,1196.25,124.25,35.25,39157.5
20221101,04,0.0,1389.5,16418.0,6002.25,3877.5,1250.0,2188.75,7463.25,4364.0,1199.5,124.0,172.5,40339.5
20221101,05,0.0,1417.5,17844.75,5869.75,3878.75,1231.75,2263.75,8243.25,4386.5,1195.75,125.25,158.0,42196.0
20221101,06,1.25,1415.0,19649.75,5971.0,3880.75,1252.5,2318.25,9082.0,4504.75,1208.25,130.75,350.75,45802.0
20221101,07,369.25,1410.5,21463.5,6048.5,3878.25,1254.75,2445.25,9994.0,4655.0,1211.75,135.0,483.0,48423.75
20221101,08,2577.25,1514.5,22695.25,6082.25,3883.0,1256.75,2550.25,10354.0,4649.0,1218.75,134.0,536.0,51511.25
20221101,09,6336.5,1400.25,22865.0,5727.25,3887.0,1254.0,2532.5,9185.5,4577.25,1311.25,133.5,172.25,52351.75
20221101,10,10540.75,1445.0,22812.0,5543.0,3796.25,1244.0,2407.0,8216.25,4464.25,1341.0,134.25,216.75,53843.75
20221101,11,13141.25,1453.25,22923.25,5423.5,3822.5,1225.25,2406.25,7505.5,4391.5,1356.0,125.75,200.5,55809.75
20221101,12,13869.25,1453.75,22810.5,5109.5,3779.0,1203.5,2270.5,7617.5,4360.75,1345.5,126.75,197.0,55594.75
20221101,13,12938.75,1431.25,20744.75,4903.25,3810.5,1211.25,2212.5,7635.5,4345.25,1340.0,125.0,209.75,53973.5
20221101,14,10192.75,1436.75,18777.75,5246.75,3953.75,1228.75,2229.25,8133.0,4399.5,1345.0,124.5,140.5,52219.5
20221101,15,5363.75,1385.25,16065.25,5601.75,3968.0,1295.25,2326.75,11025.75,4514.75,1331.5,124.75,1068.75,51577.0
20221101,16,1006.0,1383.0,14666.75,5520.75,3967.5,1399.75,2655.0,11906.25,4702.25,1343.75,132.5,2901.5,52050.75
20221101,17,1.25,1383.0,16304.75,5667.25,3954.75,1430.75,2747.0,12255.25,4829.0,1368.5,137.25,6262.75,55809.0
20221101,18,0.0,1401.25,18456.25,5604.25,3947.25,1432.0,2710.0,12435.25,4876.0,1401.25,140.0,6028.25,56750.0
20221101,19,0.0,1363.0,20049.25,5918.25,3948.75,1451.25,2632.5,11996.0,4854.5,1414.75,142.5,3624.5,55181.25
20221101,20,0.0,1329.5,21111.5,5878.75,3985.0,1328.5,2417.75,10047.75,4749.0,1365.75,131.75,1867.5,52542.75
20221101,21,0.0,1293.0,21788.25,5777.5,4007.25,1292.5,2311.25,8328.0,4645.5,1364.5,130.0,744.75,49783.75
20221101,22,0.0,1280.0,21705.0,5827.5,4007.5,1248.75,2245.0,7093.25,4540.0,1383.0,130.0,1252.5,47705.5
20221101,23,0.0,1261.5,21979.0,5714.5,4008.75,1229.75,2297.75,6897.5,4443.5,1385.0,129.75,76.0,45146.75
20221102,00,0.0,1235.5,22457.25,5825.75,3994.0,1336.75,2394.5,6754.75,4380.0,1243.25,122.75,91.25,43305.25
20221102,01,0.0,1246.75,22903.75,5747.0,4006.75,1147.0,2486.5,6774.0,4352.25,1230.0,119.0,174.5,42093.25
20221102,02,0.0,1212.5,23004.5,5684.75,3995.5,1168.0,2502.5,6764.25,4358.0,1222.25,119.25,162.25,41238.5
20221102,03,0.0,1206.0,24043.5,5723.0,4006.75,1277.0,2523.5,6766.5,4347.0,1213.25,119.5,156.75,41777.75
20221102,04,0.0,1234.25,24740.75,5807.5,4000.5,1294.25,2399.25,6785.0,4367.25,1223.75,119.0,156.25,43665.5
20221102,05,0.0,1235.25,25873.25,5569.5,4004.25,1185.0,2447.0,6823.0,4394.5,1221.75,119.25,163.75,48001.75
20221102,06,2.25,1223.25,28806.25,5766.0,4005.75,1442.25,2680.25,7285.25,4524.75,1221.0,128.5,479.25,56207.75
20221102,07,790.75,1275.75,29814.25,5197.0,4004.5,1612.5,3117.5,8472.0,4696.5,1231.25,135.25,2467.0,61493.0
20221102,08,4749.0,1284.25,29282.0,4430.75,4007.75,2008.25,3592.5,8404.75,4734.25,1251.75,138.25,4604.75,63758.5
20221102,09,10033.25,1316.75,28961.0,4305.0,4011.5,1975.0,3417.25,8675.5,4637.75,1246.5,139.0,795.25,64034.5
20221102,10,13966.25,1336.0,29738.5,4013.5,4010.0,1898.0,3447.5,8387.25,4513.5,1261.5,129.75,47.25,65097.5
20221102,11,16161.5,1223.25,29949.5,3710.25,4008.0,1883.0,3629.75,8384.0,4427.0,1262.0,129.0,228.75,65958.5
20221102,12,16081.75,1193.75,29317.5,3915.75,4007.0,1837.25,3710.25,8377.0,4387.25,1229.25,129.0,247.5,65133.5
20221102,13,14757.0,1181.25,26947.75,3861.0,4008.25,1839.5,3799.5,8540.5,4394.25,1218.0,124.0,319.25,63868.25
20221102,14,11840.0,1203.0,23112.75,4274.5,4012.25,2103.75,3796.75,9399.5,4446.25,1214.25,124.0,550.5,62493.0
20221102,15,6260.5,1273.25,18519.0,5331.75,4013.0,3037.75,3627.25,11643.0,4591.0,1239.25,134.25,2141.5,62233.75
20221102,16,971.0,1284.25,15554.0,5880.25,4016.25,3969.5,3402.5,12274.25,4775.5,1277.0,140.5,4394.0,62810.0
20221102,17,0.5,1358.75,14892.25,5903.25,4019.0,4793.5,3399.75,12764.5,4907.25,1278.0,142.0,6578.0,65201.75
20221102,18,0.0,1294.75,16164.5,5825.25,4019.75,4894.0,3407.75,13106.25,4950.5,1303.0,142.0,5611.25,64895.25
20221102,19,0.0,1275.5,17438.0,6073.75,4022.75,4294.5,3363.0,13312.75,4917.75,1320.25,141.25,3932.0,63627.75
20221102,20,0.0,1259.75,18139.25,6423.0,4017.25,3879.25,3310.0,12384.0,4880.25,1308.5,141.0,819.75,60108.5
20221102,21,0.0,1293.75,18137.75,6867.75,4005.75,3174.0,3282.5,11707.0,4774.5,1297.75,141.0,455.25,56280.25
20221102,22,0.0,1280.25,17658.5,6145.75,4005.75,2715.75,3069.5,11103.0,4636.5,1276.0,141.0,806.75,52345.5
20221102,23,0.0,1285.0,17429.75,6157.75,4007.25,2171.5,2992.0,9910.25,4542.5,1272.5,137.0,306.25,48293.75
20221103,00,0.0,1291.75,17833.75,5955.25,4019.0,2326.25,2402.25,9908.75,4437.0,1361.0,135.0,267.5,45918.25
20221103,01,0.0,1297.75,19170.75,5748.25,4015.75,2070.5,1995.0,8933.0,4429.0,1328.25,125.5,218.75,44748.5
20221103,02,0.0,1296.5,20724.25,5143.5,4025.0,1965.0,2078.0,8068.25,4414.5,1317.0,123.5,162.25,44436.5
20221103,03,0.0,1289.25,21610.75,5063.5,4024.5,1984.25,2298.5,8038.0,4394.0,1319.75,124.0,157.0,45154.0
20221103,04,0.0,1281.75,21873.5,5223.75,4013.5,2059.75,2340.75,8355.0,4403.0,1313.25,124.0,160.75,46844.5
20221103,05,0.0,1282.25,22108.0,5215.0,4024.0,2340.0,2478.25,9591.75,4444.5,1315.25,123.5,192.25,50606.5
20221103,06,1.25,1329.5,23395.75,5469.5,4021.75,2672.75,2573.25,12268.25,4606.75,1322.75,126.25,203.5,58087.75
20221103,07,859.5,1305.5,22816.75,5635.0,4011.75,3335.75,2523.0,13173.5,4812.75,1384.0,138.0,915.25,62858.25
20221103,08,5150.75,1291.5,21411.5,5260.25,4017.75,3155.5,2499.75,13080.5,4865.0,1366.25,135.5,1540.0,64785.25
20221103,09,10518.25,1297.75,18451.25,5277.5,4018.25,2868.25,2468.25,13207.5,4790.0,1357.0,138.0,1189.5,65114.75
20221103,10,14132.5,1289.0,16289.75,5498.25,3996.5,2793.5,2331.5,13338.0,4730.25,1361.75,143.75,375.25,65605.5
20221103,11,14876.75,1253.75,15136.5,5567.25,4004.0,2823.75,2383.5,13386.75,4684.0,1358.5,143.5,633.25,66662.5
20221103,12,13437.25,1370.0,14381.5,5682.75,4006.5,2856.0,2381.5,13373.75,4630.5,1340.25,135.5,536.0,65951.0
20221103,13,10498.5,1351.0,14128.5,5412.25,4005.75,3246.75,2464.25,13425.75,4657.25,1351.0,142.75,1712.25,64599.0
20221103,14,6090.75,1371.25,15389.75,5524.25,4002.0,3203.0,2558.25,13470.5,4680.75,1354.75,142.75,1911.75,63507.25
20221103,15,2342.75,1407.5,17636.25,5900.25,3993.25,3461.0,2602.0,13565.0,4734.25,1387.0,142.25,3000.75,63412.0
20221103,16,253.25,1413.5,21062.75,5970.25,3994.0,3490.25,3037.0,13636.5,4861.0,1577.75,144.0,3071.5,64153.25
20221103,17,0.25,1483.75,24112.0,5998.0,3998.75,3657.0,3076.75,13637.25,4957.25,1466.25,143.0,4023.75,67574.25
20221103,18,0.0,1377.5,25093.25,5739.75,4004.5,3703.25,2981.75,13642.0,4982.5,1369.75,143.75,2559.25,67523.5
20221103,19,0.0,1351.5,24485.75,5654.25,4008.0,3508.75,2776.75,13644.75,4974.0,1359.75,142.25,2168.75,65024.75
20221103,20,0.0,1292.75,22846.75,5561.25,4011.25,3511.25,2513.75,13690.75,4892.5,1344.25,139.0,1246.5,61125.25
20221103,21,0.0,1248.75,21800.25,5112.5,4010.5,3241.25,2337.25,13598.0,4740.0,1342.5,138.75,357.0,57305.25
20221103,22,0.0,1270.0,21022.5,4147.5,4011.75,3113.0,2271.75,13147.5,4648.75,1335.0,139.0,153.75,53230.5
20221103,23,0.0,1223.0,20634.75,4210.75,4008.0,2677.5,2180.0,12969.5,4588.25,1332.25,134.25,51.5,49440.0
20221104,00,0.0,1293.5,20688.0,4035.0,4010.5,2223.25,2253.75,13154.0,4519.0,1331.0,133.5,63.0,45828.25
20221104,01,0.0,1303.25,20115.0,3754.5,4012.75,2280.5,2452.25,13167.5,4510.75,1326.75,134.0,135.5,44097.0
20221104,02,0.0,1304.25,20104.75,4474.0,4001.0,2235.75,2694.25,12992.5,4500.25,1320.75,136.25,171.75,43676.25
20221104,03,0.0,1285.0,19792.75,5320.5,4006.75,2179.5,2758.5,12801.25,4473.75,1325.0,131.5,161.25,44541.5
20221104,04,0.0,1268.75,19415.25,5740.5,4014.75,2268.25,3046.25,12878.25,4476.75,1319.0,128.0,194.75,46004.0
20221104,05,0.0,1320.25,18695.25,5137.0,4015.5,2407.25,3851.5,12984.25,4500.25,1313.75,128.0,90.0,49118.5
20221104,06,0.25,1434.5,18028.25,5305.0,4016.5,2776.25,5687.75,13317.5,4655.25,1299.75,128.25,611.0,56828.75
20221104,07,104.75,1472.0,15570.5,5272.0,4020.25,3697.5,6519.0,13882.0,4854.25,1329.0,142.0,1512.5,61742.5
20221104,08,1227.0,1440.0,12704.75,5467.25,4020.25,4294.0,7651.0,13903.0,4904.75,1340.75,145.25,3558.75,63536.25
